User ID,Name,Location,Service Rating,Time Slot,Delivery Successful,Average Rating
UID00253,Laban Shukla,Shimoga,5.0,10:00-11:00,1,3.5
UID00253,Laban Shukla,Shimoga,3.8,11:00-12:00,1,3.5
UID00253,Laban Shukla,Shimoga,0.0,14:00-15:00,0,3.5
UID00253,Laban Shukla,Shimoga,3.5,14:00-15:00,1,3.5
UID00253,Laban Shukla,Shimoga,5.0,13:00-14:00,1,3.5
UID00253,Laban Shukla,Shimoga,4.1,15:00-16:00,1,3.5
UID00253,Laban Shukla,Shimoga,4.9,10:00-11:00,1,3.5
UID00253,Laban Shukla,Shimoga,4.5,14:00-15:00,1,3.5
UID00253,Laban Shukla,Shimoga,3.8,12:00-13:00,1,3.5
UID00253,Laban Shukla,Shimoga,0.0,12:00-13:00,0,3.5
UID00253,Laban Shukla,Shimoga,0.0,15:00-16:00,0,3.5
UID00253,Laban Shukla,Shimoga,4.2,11:00-12:00,1,3.5
UID00253,Laban Shukla,Shimoga,4.9,10:00-11:00,1,3.5
UID00253,Laban Shukla,Shimoga,3.6,14:00-15:00,1,3.5
UID00253,Laban Shukla,Shimoga,3.9,14:00-15:00,1,3.5
UID00253,Laban Shukla,Shimoga,4.3,11:00-12:00,1,3.5
UID00253,Laban Shukla,Shimoga,4.6,15:00-16:00,1,3.5
UID00253,Laban Shukla,Shimoga,3.7,11:00-12:00,1,3.5
UID00253,Laban Shukla,Shimoga,3.7,15:00-16:00,1,3.5
UID00253,Laban Shukla,Shimoga,4.7,10:00-11:00,1,3.5
UID00253,Laban Shukla,Shimoga,3.5,11:00-12:00,1,3.5
UID00253,Laban Shukla,Shimoga,3.9,15:00-16:00,1,3.5
UID00253,Laban Shukla,Shimoga,4.0,10:00-11:00,1,3.5
UID00253,Laban Shukla,Shimoga,4.2,15:00-16:00,1,3.5
UID00253,Laban Shukla,Shimoga,3.8,12:00-13:00,1,3.5
UID00253,Laban Shukla,Shimoga,3.6,10:00-11:00,1,3.5
UID00253,Laban Shukla,Shimoga,4.7,15:00-16:00,1,3.5
UID00253,Laban Shukla,Shimoga,4.1,13:00-14:00,1,3.5
UID00253,Laban Shukla,Shimoga,4.5,15:00-16:00,1,3.5
UID00253,Laban Shukla,Shimoga,3.6,15:00-16:00,1,3.5
UID00253,Laban Shukla,Shimoga,4.1,15:00-16:00,1,3.5
UID00253,Laban Shukla,Shimoga,4.6,15:00-16:00,1,3.5
UID00253,Laban Shukla,Shimoga,4.3,15:00-16:00,1,3.5
UID00253,Laban Shukla,Shimoga,3.6,12:00-13:00,1,3.5
UID00253,Laban Shukla,Shimoga,0.0,15:00-16:00,0,3.5
UID00253,Laban Shukla,Shimoga,0.0,10:00-11:00,0,3.5
UID00253,Laban Shukla,Shimoga,4.2,10:00-11:00,1,3.5
UID00253,Laban Shukla,Shimoga,4.7,12:00-13:00,1,3.5
UID00253,Laban Shukla,Shimoga,3.6,14:00-15:00,1,3.5
UID00253,Laban Shukla,Shimoga,4.2,15:00-16:00,1,3.5
UID00253,Laban Shukla,Shimoga,4.3,15:00-16:00,1,3.5
UID00253,Laban Shukla,Shimoga,3.9,14:00-15:00,1,3.5
UID00253,Laban Shukla,Shimoga,4.1,12:00-13:00,1,3.5
UID00253,Laban Shukla,Shimoga,0.0,11:00-12:00,0,3.5
UID00253,Laban Shukla,Shimoga,4.8,12:00-13:00,1,3.5
UID00254,Yash Sandal,Bangalore,3.7,14:00-15:00,1,3.4
UID00254,Yash Sandal,Bangalore,3.8,13:00-14:00,1,3.4
UID00254,Yash Sandal,Bangalore,0.0,14:00-15:00,0,3.4
UID00254,Yash Sandal,Bangalore,4.7,15:00-16:00,1,3.4
UID00254,Yash Sandal,Bangalore,4.3,14:00-15:00,1,3.4
UID00254,Yash Sandal,Bangalore,4.2,12:00-13:00,1,3.4
UID00254,Yash Sandal,Bangalore,0.0,11:00-12:00,0,3.4
UID00254,Yash Sandal,Bangalore,4.7,12:00-13:00,1,3.4
UID00254,Yash Sandal,Bangalore,3.9,12:00-13:00,1,3.4
UID00254,Yash Sandal,Bangalore,4.5,14:00-15:00,1,3.4
UID00254,Yash Sandal,Bangalore,4.6,14:00-15:00,1,3.4
UID00254,Yash Sandal,Bangalore,3.6,13:00-14:00,1,3.4
UID00254,Yash Sandal,Bangalore,4.1,13:00-14:00,1,3.4
UID00254,Yash Sandal,Bangalore,3.6,14:00-15:00,1,3.4
UID00254,Yash Sandal,Bangalore,4.3,14:00-15:00,1,3.4
UID00254,Yash Sandal,Bangalore,4.5,14:00-15:00,1,3.4
UID00254,Yash Sandal,Bangalore,3.5,12:00-13:00,1,3.4
UID00254,Yash Sandal,Bangalore,4.9,12:00-13:00,1,3.4
UID00254,Yash Sandal,Bangalore,3.8,11:00-12:00,1,3.4
UID00254,Yash Sandal,Bangalore,4.1,11:00-12:00,1,3.4
UID00254,Yash Sandal,Bangalore,0.0,12:00-13:00,0,3.4
UID00254,Yash Sandal,Bangalore,3.8,15:00-16:00,1,3.4
UID00254,Yash Sandal,Bangalore,4.9,15:00-16:00,1,3.4
UID00254,Yash Sandal,Bangalore,4.4,11:00-12:00,1,3.4
UID00254,Yash Sandal,Bangalore,0.0,14:00-15:00,0,3.4
UID00254,Yash Sandal,Bangalore,4.4,14:00-15:00,1,3.4
UID00254,Yash Sandal,Bangalore,4.7,12:00-13:00,1,3.4
UID00254,Yash Sandal,Bangalore,0.0,14:00-15:00,0,3.4
UID00254,Yash Sandal,Bangalore,3.8,15:00-16:00,1,3.4
UID00254,Yash Sandal,Bangalore,0.0,10:00-11:00,0,3.4
UID00254,Yash Sandal,Bangalore,3.7,15:00-16:00,1,3.4
UID00254,Yash Sandal,Bangalore,3.7,15:00-16:00,1,3.4
UID00254,Yash Sandal,Bangalore,3.9,12:00-13:00,1,3.4
UID00254,Yash Sandal,Bangalore,4.9,13:00-14:00,1,3.4
UID00254,Yash Sandal,Bangalore,0.0,11:00-12:00,0,3.4
UID00254,Yash Sandal,Bangalore,3.6,11:00-12:00,1,3.4
UID00254,Yash Sandal,Bangalore,4.6,12:00-13:00,1,3.4
UID00254,Yash Sandal,Bangalore,4.9,10:00-11:00,1,3.4
UID00254,Yash Sandal,Bangalore,4.1,13:00-14:00,1,3.4
UID00254,Yash Sandal,Bangalore,4.8,14:00-15:00,1,3.4
UID00254,Yash Sandal,Bangalore,4.7,10:00-11:00,1,3.4
UID00254,Yash Sandal,Bangalore,4.9,13:00-14:00,1,3.4
UID00254,Yash Sandal,Bangalore,4.7,13:00-14:00,1,3.4
UID00254,Yash Sandal,Bangalore,4.8,15:00-16:00,1,3.4
UID00254,Yash Sandal,Bangalore,4.3,13:00-14:00,1,3.4
UID00254,Yash Sandal,Bangalore,3.6,14:00-15:00,1,3.4
UID00254,Yash Sandal,Bangalore,0.0,15:00-16:00,0,3.4
UID00254,Yash Sandal,Bangalore,0.0,15:00-16:00,0,3.4
UID00254,Yash Sandal,Bangalore,4.6,10:00-11:00,1,3.4
UID00254,Yash Sandal,Bangalore,3.5,10:00-11:00,1,3.4
UID00254,Yash Sandal,Bangalore,0.0,11:00-12:00,0,3.4
UID00255,Sneha Rana,Bangalore,3.9,10:00-11:00,1,3.5
UID00255,Sneha Rana,Bangalore,3.5,14:00-15:00,1,3.5
UID00255,Sneha Rana,Bangalore,3.6,11:00-12:00,1,3.5
UID00255,Sneha Rana,Bangalore,4.9,13:00-14:00,1,3.5
UID00255,Sneha Rana,Bangalore,4.9,10:00-11:00,1,3.5
UID00255,Sneha Rana,Bangalore,4.8,14:00-15:00,1,3.5
UID00255,Sneha Rana,Bangalore,3.8,12:00-13:00,1,3.5
UID00255,Sneha Rana,Bangalore,0.0,13:00-14:00,0,3.5
UID00255,Sneha Rana,Bangalore,3.6,13:00-14:00,1,3.5
UID00255,Sneha Rana,Bangalore,4.2,12:00-13:00,1,3.5
UID00255,Sneha Rana,Bangalore,5.0,10:00-11:00,1,3.5
UID00255,Sneha Rana,Bangalore,4.7,12:00-13:00,1,3.5
UID00255,Sneha Rana,Bangalore,3.6,15:00-16:00,1,3.5
UID00255,Sneha Rana,Bangalore,4.6,13:00-14:00,1,3.5
UID00255,Sneha Rana,Bangalore,5.0,10:00-11:00,1,3.5
UID00255,Sneha Rana,Bangalore,3.8,13:00-14:00,1,3.5
UID00255,Sneha Rana,Bangalore,4.6,13:00-14:00,1,3.5
UID00255,Sneha Rana,Bangalore,4.8,13:00-14:00,1,3.5
UID00255,Sneha Rana,Bangalore,4.3,13:00-14:00,1,3.5
UID00255,Sneha Rana,Bangalore,0.0,14:00-15:00,0,3.5
UID00255,Sneha Rana,Bangalore,4.5,10:00-11:00,1,3.5
UID00255,Sneha Rana,Bangalore,4.7,11:00-12:00,1,3.5
UID00255,Sneha Rana,Bangalore,0.0,13:00-14:00,0,3.5
UID00255,Sneha Rana,Bangalore,3.7,10:00-11:00,1,3.5
UID00255,Sneha Rana,Bangalore,4.8,15:00-16:00,1,3.5
UID00255,Sneha Rana,Bangalore,0.0,11:00-12:00,0,3.5
UID00255,Sneha Rana,Bangalore,4.7,11:00-12:00,1,3.5
UID00255,Sneha Rana,Bangalore,3.9,11:00-12:00,1,3.5
UID00255,Sneha Rana,Bangalore,0.0,14:00-15:00,0,3.5
UID00255,Sneha Rana,Bangalore,0.0,12:00-13:00,0,3.5
UID00255,Sneha Rana,Bangalore,4.5,13:00-14:00,1,3.5
UID00255,Sneha Rana,Bangalore,4.1,13:00-14:00,1,3.5
UID00255,Sneha Rana,Bangalore,4.4,14:00-15:00,1,3.5
UID00255,Sneha Rana,Bangalore,0.0,12:00-13:00,0,3.5
UID00255,Sneha Rana,Bangalore,4.5,13:00-14:00,1,3.5
UID00255,Sneha Rana,Bangalore,4.3,14:00-15:00,1,3.5
UID00255,Sneha Rana,Bangalore,0.0,10:00-11:00,0,3.5
UID00255,Sneha Rana,Bangalore,0.0,10:00-11:00,0,3.5
UID00255,Sneha Rana,Bangalore,3.7,13:00-14:00,1,3.5
UID00255,Sneha Rana,Bangalore,0.0,12:00-13:00,0,3.5
UID00255,Sneha Rana,Bangalore,4.7,14:00-15:00,1,3.5
UID00255,Sneha Rana,Bangalore,4.8,10:00-11:00,1,3.5
UID00255,Sneha Rana,Bangalore,4.9,11:00-12:00,1,3.5
UID00255,Sneha Rana,Bangalore,4.9,15:00-16:00,1,3.5
UID00255,Sneha Rana,Bangalore,5.0,11:00-12:00,1,3.5
UID00255,Sneha Rana,Bangalore,3.7,13:00-14:00,1,3.5
UID00255,Sneha Rana,Bangalore,3.6,14:00-15:00,1,3.5
UID00255,Sneha Rana,Bangalore,3.5,13:00-14:00,1,3.5
UID00255,Sneha Rana,Bangalore,3.8,12:00-13:00,1,3.5
UID00255,Sneha Rana,Bangalore,4.9,14:00-15:00,1,3.5
UID00255,Sneha Rana,Bangalore,4.6,14:00-15:00,1,3.5
UID00255,Sneha Rana,Bangalore,3.9,11:00-12:00,1,3.5
UID00255,Sneha Rana,Bangalore,5.0,13:00-14:00,1,3.5
UID00255,Sneha Rana,Bangalore,0.0,15:00-16:00,0,3.5
UID00255,Sneha Rana,Bangalore,4.3,14:00-15:00,1,3.5
UID00255,Sneha Rana,Bangalore,0.0,13:00-14:00,0,3.5
UID00255,Sneha Rana,Bangalore,4.7,14:00-15:00,1,3.5
UID00255,Sneha Rana,Bangalore,4.4,12:00-13:00,1,3.5
UID00255,Sneha Rana,Bangalore,3.8,15:00-16:00,1,3.5
UID00256,Unni Parmer,Tumkur,3.6,11:00-12:00,1,3.4
UID00256,Unni Parmer,Tumkur,3.6,14:00-15:00,1,3.4
UID00256,Unni Parmer,Tumkur,4.8,14:00-15:00,1,3.4
UID00256,Unni Parmer,Tumkur,4.4,11:00-12:00,1,3.4
UID00256,Unni Parmer,Tumkur,4.8,14:00-15:00,1,3.4
UID00256,Unni Parmer,Tumkur,4.5,15:00-16:00,1,3.4
UID00256,Unni Parmer,Tumkur,3.9,13:00-14:00,1,3.4
UID00256,Unni Parmer,Tumkur,4.3,13:00-14:00,1,3.4
UID00256,Unni Parmer,Tumkur,3.8,13:00-14:00,1,3.4
UID00256,Unni Parmer,Tumkur,0.0,13:00-14:00,0,3.4
UID00256,Unni Parmer,Tumkur,4.4,11:00-12:00,1,3.4
UID00256,Unni Parmer,Tumkur,3.7,15:00-16:00,1,3.4
UID00256,Unni Parmer,Tumkur,4.5,15:00-16:00,1,3.4
UID00256,Unni Parmer,Tumkur,3.6,12:00-13:00,1,3.4
UID00256,Unni Parmer,Tumkur,4.0,12:00-13:00,1,3.4
UID00256,Unni Parmer,Tumkur,3.8,14:00-15:00,1,3.4
UID00256,Unni Parmer,Tumkur,0.0,10:00-11:00,0,3.4
UID00256,Unni Parmer,Tumkur,4.8,14:00-15:00,1,3.4
UID00256,Unni Parmer,Tumkur,0.0,13:00-14:00,0,3.4
UID00256,Unni Parmer,Tumkur,4.3,14:00-15:00,1,3.4
UID00256,Unni Parmer,Tumkur,4.1,10:00-11:00,1,3.4
UID00256,Unni Parmer,Tumkur,4.4,11:00-12:00,1,3.4
UID00256,Unni Parmer,Tumkur,3.9,12:00-13:00,1,3.4
UID00256,Unni Parmer,Tumkur,0.0,15:00-16:00,0,3.4
UID00256,Unni Parmer,Tumkur,0.0,13:00-14:00,0,3.4
UID00256,Unni Parmer,Tumkur,4.6,15:00-16:00,1,3.4
UID00256,Unni Parmer,Tumkur,0.0,12:00-13:00,0,3.4
UID00256,Unni Parmer,Tumkur,4.7,11:00-12:00,1,3.4
UID00256,Unni Parmer,Tumkur,4.4,10:00-11:00,1,3.4
UID00256,Unni Parmer,Tumkur,4.7,14:00-15:00,1,3.4
UID00256,Unni Parmer,Tumkur,4.2,14:00-15:00,1,3.4
UID00256,Unni Parmer,Tumkur,0.0,12:00-13:00,0,3.4
UID00256,Unni Parmer,Tumkur,4.8,15:00-16:00,1,3.4
UID00256,Unni Parmer,Tumkur,4.8,10:00-11:00,1,3.4
UID00256,Unni Parmer,Tumkur,4.1,12:00-13:00,1,3.4
UID00256,Unni Parmer,Tumkur,3.7,12:00-13:00,1,3.4
UID00256,Unni Parmer,Tumkur,4.4,12:00-13:00,1,3.4
UID00256,Unni Parmer,Tumkur,4.8,10:00-11:00,1,3.4
UID00256,Unni Parmer,Tumkur,4.8,12:00-13:00,1,3.4
UID00256,Unni Parmer,Tumkur,5.0,12:00-13:00,1,3.4
UID00256,Unni Parmer,Tumkur,4.8,15:00-16:00,1,3.4
UID00256,Unni Parmer,Tumkur,3.7,13:00-14:00,1,3.4
UID00256,Unni Parmer,Tumkur,0.0,15:00-16:00,0,3.4
UID00256,Unni Parmer,Tumkur,0.0,13:00-14:00,0,3.4
UID00256,Unni Parmer,Tumkur,3.6,10:00-11:00,1,3.4
UID00256,Unni Parmer,Tumkur,4.8,14:00-15:00,1,3.4
UID00256,Unni Parmer,Tumkur,0.0,12:00-13:00,0,3.4
UID00256,Unni Parmer,Tumkur,0.0,10:00-11:00,0,3.4
UID00256,Unni Parmer,Tumkur,4.4,10:00-11:00,1,3.4
UID00256,Unni Parmer,Tumkur,0.0,10:00-11:00,0,3.4
UID00256,Unni Parmer,Tumkur,4.6,12:00-13:00,1,3.4
UID00256,Unni Parmer,Tumkur,4.1,13:00-14:00,1,3.4
UID00256,Unni Parmer,Tumkur,5.0,14:00-15:00,1,3.4
UID00256,Unni Parmer,Tumkur,3.6,14:00-15:00,1,3.4
UID00256,Unni Parmer,Tumkur,4.5,10:00-11:00,1,3.4
UID00256,Unni Parmer,Tumkur,4.9,14:00-15:00,1,3.4
UID00257,Rudra Chand,Davangere,3.7,10:00-11:00,1,3.6
UID00257,Rudra Chand,Davangere,4.3,12:00-13:00,1,3.6
UID00257,Rudra Chand,Davangere,4.0,15:00-16:00,1,3.6
UID00257,Rudra Chand,Davangere,0.0,12:00-13:00,0,3.6
UID00257,Rudra Chand,Davangere,4.6,11:00-12:00,1,3.6
UID00257,Rudra Chand,Davangere,4.6,12:00-13:00,1,3.6
UID00257,Rudra Chand,Davangere,4.5,11:00-12:00,1,3.6
UID00257,Rudra Chand,Davangere,4.1,14:00-15:00,1,3.6
UID00257,Rudra Chand,Davangere,4.5,13:00-14:00,1,3.6
UID00257,Rudra Chand,Davangere,3.6,12:00-13:00,1,3.6
UID00257,Rudra Chand,Davangere,4.9,15:00-16:00,1,3.6
UID00257,Rudra Chand,Davangere,4.7,13:00-14:00,1,3.6
UID00257,Rudra Chand,Davangere,0.0,15:00-16:00,0,3.6
UID00257,Rudra Chand,Davangere,4.7,10:00-11:00,1,3.6
UID00257,Rudra Chand,Davangere,0.0,15:00-16:00,0,3.6
UID00257,Rudra Chand,Davangere,4.3,15:00-16:00,1,3.6
UID00257,Rudra Chand,Davangere,4.2,14:00-15:00,1,3.6
UID00257,Rudra Chand,Davangere,0.0,13:00-14:00,0,3.6
UID00257,Rudra Chand,Davangere,4.1,15:00-16:00,1,3.6
UID00257,Rudra Chand,Davangere,4.4,14:00-15:00,1,3.6
UID00257,Rudra Chand,Davangere,4.9,14:00-15:00,1,3.6
UID00257,Rudra Chand,Davangere,4.4,10:00-11:00,1,3.6
UID00257,Rudra Chand,Davangere,4.7,15:00-16:00,1,3.6
UID00257,Rudra Chand,Davangere,3.7,11:00-12:00,1,3.6
UID00257,Rudra Chand,Davangere,3.6,13:00-14:00,1,3.6
UID00257,Rudra Chand,Davangere,0.0,14:00-15:00,0,3.6
UID00257,Rudra Chand,Davangere,4.2,12:00-13:00,1,3.6
UID00257,Rudra Chand,Davangere,4.8,11:00-12:00,1,3.6
UID00257,Rudra Chand,Davangere,4.3,11:00-12:00,1,3.6
UID00257,Rudra Chand,Davangere,0.0,13:00-14:00,0,3.6
UID00257,Rudra Chand,Davangere,0.0,14:00-15:00,0,3.6
UID00257,Rudra Chand,Davangere,4.5,15:00-16:00,1,3.6
UID00257,Rudra Chand,Davangere,4.8,15:00-16:00,1,3.6
UID00257,Rudra Chand,Davangere,3.9,12:00-13:00,1,3.6
UID00257,Rudra Chand,Davangere,4.3,12:00-13:00,1,3.6
UID00257,Rudra Chand,Davangere,4.7,15:00-16:00,1,3.6
UID00257,Rudra Chand,Davangere,0.0,14:00-15:00,0,3.6
UID00257,Rudra Chand,Davangere,0.0,13:00-14:00,0,3.6
UID00257,Rudra Chand,Davangere,4.1,15:00-16:00,1,3.6
UID00257,Rudra Chand,Davangere,4.7,14:00-15:00,1,3.6
UID00257,Rudra Chand,Davangere,3.5,12:00-13:00,1,3.6
UID00257,Rudra Chand,Davangere,3.7,11:00-12:00,1,3.6
UID00257,Rudra Chand,Davangere,4.9,13:00-14:00,1,3.6
UID00257,Rudra Chand,Davangere,3.8,13:00-14:00,1,3.6
UID00257,Rudra Chand,Davangere,3.8,15:00-16:00,1,3.6
UID00257,Rudra Chand,Davangere,4.1,11:00-12:00,1,3.6
UID00257,Rudra Chand,Davangere,4.5,13:00-14:00,1,3.6
UID00257,Rudra Chand,Davangere,4.8,10:00-11:00,1,3.6
UID00257,Rudra Chand,Davangere,4.9,15:00-16:00,1,3.6
UID00257,Rudra Chand,Davangere,3.5,10:00-11:00,1,3.6
UID00257,Rudra Chand,Davangere,4.3,12:00-13:00,1,3.6
UID00257,Rudra Chand,Davangere,4.1,11:00-12:00,1,3.6
UID00257,Rudra Chand,Davangere,4.9,14:00-15:00,1,3.6
UID00257,Rudra Chand,Davangere,4.3,13:00-14:00,1,3.6
UID00257,Rudra Chand,Davangere,4.9,11:00-12:00,1,3.6
UID00257,Rudra Chand,Davangere,3.7,15:00-16:00,1,3.6
UID00257,Rudra Chand,Davangere,4.8,13:00-14:00,1,3.6
UID00257,Rudra Chand,Davangere,4.8,12:00-13:00,1,3.6
UID00257,Rudra Chand,Davangere,0.0,10:00-11:00,0,3.6
UID00258,Qabil Purohit,Mangalore,4.2,11:00-12:00,1,3.5
UID00258,Qabil Purohit,Mangalore,4.6,15:00-16:00,1,3.5
UID00258,Qabil Purohit,Mangalore,0.0,14:00-15:00,0,3.5
UID00258,Qabil Purohit,Mangalore,4.4,14:00-15:00,1,3.5
UID00258,Qabil Purohit,Mangalore,3.9,10:00-11:00,1,3.5
UID00258,Qabil Purohit,Mangalore,4.8,13:00-14:00,1,3.5
UID00258,Qabil Purohit,Mangalore,3.7,10:00-11:00,1,3.5
UID00258,Qabil Purohit,Mangalore,3.8,13:00-14:00,1,3.5
UID00258,Qabil Purohit,Mangalore,4.2,13:00-14:00,1,3.5
UID00258,Qabil Purohit,Mangalore,4.7,11:00-12:00,1,3.5
UID00258,Qabil Purohit,Mangalore,0.0,11:00-12:00,0,3.5
UID00258,Qabil Purohit,Mangalore,4.5,15:00-16:00,1,3.5
UID00258,Qabil Purohit,Mangalore,3.7,15:00-16:00,1,3.5
UID00258,Qabil Purohit,Mangalore,3.6,14:00-15:00,1,3.5
UID00258,Qabil Purohit,Mangalore,4.2,14:00-15:00,1,3.5
UID00258,Qabil Purohit,Mangalore,4.8,14:00-15:00,1,3.5
UID00258,Qabil Purohit,Mangalore,4.6,10:00-11:00,1,3.5
UID00258,Qabil Purohit,Mangalore,4.8,15:00-16:00,1,3.5
UID00258,Qabil Purohit,Mangalore,0.0,12:00-13:00,0,3.5
UID00258,Qabil Purohit,Mangalore,4.8,15:00-16:00,1,3.5
UID00258,Qabil Purohit,Mangalore,4.3,11:00-12:00,1,3.5
UID00258,Qabil Purohit,Mangalore,5.0,10:00-11:00,1,3.5
UID00258,Qabil Purohit,Mangalore,3.7,11:00-12:00,1,3.5
UID00258,Qabil Purohit,Mangalore,4.7,12:00-13:00,1,3.5
UID00258,Qabil Purohit,Mangalore,3.7,14:00-15:00,1,3.5
UID00258,Qabil Purohit,Mangalore,3.9,14:00-15:00,1,3.5
UID00258,Qabil Purohit,Mangalore,0.0,13:00-14:00,0,3.5
UID00258,Qabil Purohit,Mangalore,0.0,12:00-13:00,0,3.5
UID00258,Qabil Purohit,Mangalore,3.7,13:00-14:00,1,3.5
UID00258,Qabil Purohit,Mangalore,3.5,13:00-14:00,1,3.5
UID00258,Qabil Purohit,Mangalore,4.8,11:00-12:00,1,3.5
UID00258,Qabil Purohit,Mangalore,4.7,15:00-16:00,1,3.5
UID00258,Qabil Purohit,Mangalore,3.7,13:00-14:00,1,3.5
UID00258,Qabil Purohit,Mangalore,4.8,15:00-16:00,1,3.5
UID00258,Qabil Purohit,Mangalore,3.8,15:00-16:00,1,3.5
UID00258,Qabil Purohit,Mangalore,3.8,15:00-16:00,1,3.5
UID00258,Qabil Purohit,Mangalore,4.5,15:00-16:00,1,3.5
UID00258,Qabil Purohit,Mangalore,4.0,13:00-14:00,1,3.5
UID00258,Qabil Purohit,Mangalore,4.4,10:00-11:00,1,3.5
UID00258,Qabil Purohit,Mangalore,4.1,13:00-14:00,1,3.5
UID00258,Qabil Purohit,Mangalore,3.9,14:00-15:00,1,3.5
UID00258,Qabil Purohit,Mangalore,4.4,14:00-15:00,1,3.5
UID00258,Qabil Purohit,Mangalore,4.7,14:00-15:00,1,3.5
UID00258,Qabil Purohit,Mangalore,5.0,12:00-13:00,1,3.5
UID00258,Qabil Purohit,Mangalore,0.0,15:00-16:00,0,3.5
UID00258,Qabil Purohit,Mangalore,3.6,14:00-15:00,1,3.5
UID00258,Qabil Purohit,Mangalore,0.0,14:00-15:00,0,3.5
UID00258,Qabil Purohit,Mangalore,4.9,15:00-16:00,1,3.5
UID00258,Qabil Purohit,Mangalore,4.5,12:00-13:00,1,3.5
UID00258,Qabil Purohit,Mangalore,0.0,15:00-16:00,0,3.5
UID00258,Qabil Purohit,Mangalore,3.6,11:00-12:00,1,3.5
UID00258,Qabil Purohit,Mangalore,4.9,12:00-13:00,1,3.5
UID00258,Qabil Purohit,Mangalore,4.8,12:00-13:00,1,3.5
UID00258,Qabil Purohit,Mangalore,4.1,13:00-14:00,1,3.5
UID00258,Qabil Purohit,Mangalore,3.6,14:00-15:00,1,3.5
UID00258,Qabil Purohit,Mangalore,0.0,13:00-14:00,0,3.5
UID00258,Qabil Purohit,Mangalore,3.8,13:00-14:00,1,3.5
UID00258,Qabil Purohit,Mangalore,0.0,14:00-15:00,0,3.5
UID00259,Hredhaan Patil,Mangalore,0.0,15:00-16:00,0,3.6
UID00259,Hredhaan Patil,Mangalore,4.3,13:00-14:00,1,3.6
UID00259,Hredhaan Patil,Mangalore,3.9,12:00-13:00,1,3.6
UID00259,Hredhaan Patil,Mangalore,4.7,10:00-11:00,1,3.6
UID00259,Hredhaan Patil,Mangalore,4.9,14:00-15:00,1,3.6
UID00259,Hredhaan Patil,Mangalore,3.9,15:00-16:00,1,3.6
UID00259,Hredhaan Patil,Mangalore,3.9,11:00-12:00,1,3.6
UID00259,Hredhaan Patil,Mangalore,4.0,13:00-14:00,1,3.6
UID00259,Hredhaan Patil,Mangalore,4.5,13:00-14:00,1,3.6
UID00259,Hredhaan Patil,Mangalore,4.8,10:00-11:00,1,3.6
UID00259,Hredhaan Patil,Mangalore,4.6,10:00-11:00,1,3.6
UID00259,Hredhaan Patil,Mangalore,4.1,13:00-14:00,1,3.6
UID00259,Hredhaan Patil,Mangalore,4.6,14:00-15:00,1,3.6
UID00259,Hredhaan Patil,Mangalore,3.7,15:00-16:00,1,3.6
UID00259,Hredhaan Patil,Mangalore,4.0,14:00-15:00,1,3.6
UID00259,Hredhaan Patil,Mangalore,4.9,13:00-14:00,1,3.6
UID00259,Hredhaan Patil,Mangalore,5.0,15:00-16:00,1,3.6
UID00259,Hredhaan Patil,Mangalore,0.0,13:00-14:00,0,3.6
UID00259,Hredhaan Patil,Mangalore,0.0,11:00-12:00,0,3.6
UID00259,Hredhaan Patil,Mangalore,4.9,15:00-16:00,1,3.6
UID00259,Hredhaan Patil,Mangalore,4.8,14:00-15:00,1,3.6
UID00259,Hredhaan Patil,Mangalore,4.7,11:00-12:00,1,3.6
UID00259,Hredhaan Patil,Mangalore,3.6,11:00-12:00,1,3.6
UID00259,Hredhaan Patil,Mangalore,4.2,13:00-14:00,1,3.6
UID00259,Hredhaan Patil,Mangalore,0.0,14:00-15:00,0,3.6
UID00259,Hredhaan Patil,Mangalore,3.7,13:00-14:00,1,3.6
UID00259,Hredhaan Patil,Mangalore,0.0,12:00-13:00,0,3.6
UID00259,Hredhaan Patil,Mangalore,4.3,15:00-16:00,1,3.6
UID00259,Hredhaan Patil,Mangalore,0.0,12:00-13:00,0,3.6
UID00259,Hredhaan Patil,Mangalore,4.2,12:00-13:00,1,3.6
UID00259,Hredhaan Patil,Mangalore,3.8,13:00-14:00,1,3.6
UID00259,Hredhaan Patil,Mangalore,4.6,10:00-11:00,1,3.6
UID00259,Hredhaan Patil,Mangalore,0.0,14:00-15:00,0,3.6
UID00259,Hredhaan Patil,Mangalore,3.6,14:00-15:00,1,3.6
UID00259,Hredhaan Patil,Mangalore,4.6,13:00-14:00,1,3.6
UID00259,Hredhaan Patil,Mangalore,4.5,12:00-13:00,1,3.6
UID00259,Hredhaan Patil,Mangalore,3.6,12:00-13:00,1,3.6
UID00259,Hredhaan Patil,Mangalore,4.3,13:00-14:00,1,3.6
UID00259,Hredhaan Patil,Mangalore,4.8,14:00-15:00,1,3.6
UID00259,Hredhaan Patil,Mangalore,3.6,13:00-14:00,1,3.6
UID00259,Hredhaan Patil,Mangalore,3.5,11:00-12:00,1,3.6
UID00259,Hredhaan Patil,Mangalore,0.0,13:00-14:00,0,3.6
UID00259,Hredhaan Patil,Mangalore,4.8,12:00-13:00,1,3.6
UID00259,Hredhaan Patil,Mangalore,4.6,11:00-12:00,1,3.6
UID00259,Hredhaan Patil,Mangalore,3.6,10:00-11:00,1,3.6
UID00259,Hredhaan Patil,Mangalore,4.2,14:00-15:00,1,3.6
